Device Type,GENEActiv
Device Model,1.2
Device Unique Serial Code,DEMO_GA_001
Subject Code,DEMO-001
Start Time,2000-01-01 00:00:00
Measurement Frequency,60 Hz

timestamp,x,y,z,light,button,temperature
2000-01-03 14:09:00,599,851,740,1343,0,25.0
2000-01-03 14:10:00,690,736,783,1149,0,25.0
2000-01-03 14:11:00,801,458,988,1520,0,25.0
2000-01-03 14:12:00,638,620,816,948,0,25.0
2000-01-03 14:13:00,1015,1018,1959,554,0,25.0
2000-01-03 14:14:00,824,364,977,206,0,25.0
2000-01-03 14:15:00,734,611,726,1986,0,25.0
2000-01-03 14:16:00,536,881,817,1019,0,25.0
2000-01-03 14:17:00,55,83,99,1391,0,25.0
2000-01-03 14:18:00,348,388,325,1873,0,25.0
2000-01-03 14:19:00,909,649,778,1226,0,25.0
2000-01-03 14:20:00,581,852,803,1178,0,25.0
2000-01-03 14:21:00,82,73,104,794,0,25.0
2000-01-03 14:22:00,894,670,1177,281,0,25.0
2000-01-03 14:23:00,802,896,808,1931,0,25.0
2000-01-03 14:24:00,140,243,236,1241,0,25.0
2000-01-03 14:25:00,1449,1247,1733,1747,0,25.0
2000-01-03 14:26:00,631,978,878,767,0,25.0
2000-01-03 14:27:00,890,655,1166,784,0,25.0
2000-01-03 14:28:00,525,1251,821,1628,0,25.0
2000-01-03 14:29:00,585,696,972,1446,0,25.0
2000-01-03 14:30:00,548,665,1155,556,0,25.0
2000-01-03 14:31:00,820,604,722,1267,0,25.0
2000-01-03 14:32:00,119,116,177,370,0,25.0
2000-01-03 14:33:00,540,949,894,1666,0,25.0
2000-01-03 14:34:00,604,712,1090,1643,0,25.0
2000-01-03 14:35:00,1212,634,1761,597,0,25.0
2000-01-03 14:36:00,828,596,782,1144,0,25.0
2000-01-03 14:37:00,536,538,1073,856,0,25.0
2000-01-03 14:38:00,889,485,850,360,0,25.0
2000-01-03 14:39:00,892,341,1030,935,0,25.0
2000-01-03 14:40:00,147,111,147,1966,0,25.0
2000-01-03 14:41:00,584,671,1207,1174,0,25.0
2000-01-03 14:42:00,645,585,761,122,0,25.0
2000-01-03 14:43:00,588,635,863,487,0,25.0
2000-01-03 14:44:00,919,292,1197,1330,0,25.0
2000-01-03 14:45:00,676,437,1071,541,0,25.0
2000-01-03 14:46:00,847,451,849,1238,0,25.0
2000-01-03 14:47:00,545,437,919,716,0,25.0
2000-01-03 14:48:00,677,802,744,1875,0,25.0
2000-01-03 14:49:00,81,121,138,1665,0,25.0
2000-01-03 14:50:00,365,855,588,109,0,25.0
2000-01-03 14:51:00,1604,724,1827,400,0,25.0
2000-01-03 14:52:00,809,756,884,564,0,25.0
2000-01-03 14:53:00,610,470,870,545,0,25.0
2000-01-03 14:54:00,853,573,817,1827,0,25.0
2000-01-03 14:55:00,165,132,204,1805,0,25.0
2000-01-03 14:56:00,562,652,952,123,0,25.0
2000-01-03 14:57:00,441,750,898,474,0,25.0
2000-01-03 14:58:00,1496,1130,2612,1739,0,25.0
2000-01-03 14:59:00,1042,773,874,1794,0,25.0
2000-01-03 15:00:00,533,767,1279,1855,0,25.0
2000-01-03 15:01:00,185,126,167,1018,0,25.0
2000-01-03 15:02:00,703,557,1198,782,0,25.0
2000-01-03 15:03:00,844,518,1021,1839,0,25.0
2000-01-03 15:04:00,585,625,1027,627,0,25.0
2000-01-03 15:05:00,86,100,141,928,0,25.0
2000-01-03 15:06:00,1466,1796,1635,816,0,25.0
2000-01-03 15:07:00,753,1640,1210,1523,0,25.0
2000-01-03 15:08:00,780,520,1140,245,0,25.0
2000-01-03 15:09:00,702,640,685,1759,0,25.0
2000-01-03 15:10:00,611,749,748,1226,0,25.0
2000-01-03 15:11:00,182,107,198,1686,0,25.0
2000-01-03 15:12:00,756,278,972,1516,0,25.0
2000-01-03 15:13:00,1158,1540,1236,169,0,25.0
2000-01-03 15:14:00,880,890,825,1446,0,25.0
2000-01-03 15:15:00,559,832,815,885,0,25.0
2000-01-03 15:16:00,161,197,241,1215,0,25.0
2000-01-03 15:17:00,638,663,1115,1810,0,25.0
2000-01-03 15:18:00,668,638,777,339,0,25.0
2000-01-03 15:19:00,96,181,181,123,0,25.0
2000-01-03 15:20:00,485,691,673,1205,0,25.0
2000-01-03 15:21:00,181,112,213,1218,0,25.0
2000-01-03 15:22:00,644,701,964,428,0,25.0
2000-01-03 15:23:00,705,907,717,1974,0,25.0
2000-01-03 15:24:00,829,373,1175,1451,0,25.0
2000-01-03 15:25:00,527,809,659,1345,0,25.0
2000-01-03 15:26:00,711,650,861,1875,0,25.0
2000-01-03 15:27:00,489,712,960,213,0,25.0
2000-01-03 15:28:00,967,796,771,1943,0,25.0
2000-01-03 15:29:00,303,289,430,187,0,25.0
2000-01-03 15:30:00,162,160,154,289,0,25.0
2000-01-03 15:31:00,466,760,679,288,0,25.0
2000-01-03 15:32:00,601,849,711,305,0,25.0
2000-01-03 15:33:00,894,674,915,593,0,25.0
2000-01-03 15:34:00,137,190,201,1031,0,25.0
2000-01-03 15:35:00,115,63,164,1074,0,25.0
2000-01-03 15:36:00,501,577,854,1587,0,25.0
2000-01-03 15:37:00,484,716,926,1411,0,25.0
2000-01-03 15:38:00,164,137,168,1785,0,25.0
2000-01-03 15:39:00,624,478,999,893,0,25.0
2000-01-03 15:40:00,131,119,134,1280,0,25.0
2000-01-03 15:41:00,172,212,176,133,0,25.0
2000-01-03 15:42:00,656,677,931,542,0,25.0
2000-01-03 15:43:00,1025,1834,1287,911,0,25.0
2000-01-03 15:44:00,235,329,516,1396,0,25.0
2000-01-03 15:45:00,454,848,564,189,0,25.0
2000-01-03 15:46:00,849,829,760,1408,0,25.0
2000-01-03 15:47:00,1092,1949,1508,1042,0,25.0
2000-01-03 15:48:00,713,484,1068,1788,0,25.0
2000-01-03 15:49:00,673,680,607,981,0,25.0
2000-01-03 15:50:00,1038,332,1314,1454,0,25.0
2000-01-03 15:51:00,754,440,1177,380,0,25.0
2000-01-03 15:52:00,935,428,1066,561,0,25.0
2000-01-03 15:53:00,82,58,98,1319,0,25.0
2000-01-03 15:54:00,515,553,939,776,0,25.0
2000-01-03 15:55:00,784,508,1162,1504,0,25.0
2000-01-03 15:56:00,129,196,196,1762,0,25.0
2000-01-03 15:57:00,611,630,1093,966,0,25.0
2000-01-03 15:58:00,868,384,1031,931,0,25.0
2000-01-03 15:59:00,251,384,279,507,0,25.0
2000-01-03 16:00:00,150,63,171,966,0,25.0
2000-01-03 16:01:00,457,859,834,364,0,25.0
2000-01-03 16:02:00,716,766,770,729,0,25.0
2000-01-03 16:03:00,569,585,930,298,0,25.0
2000-01-03 16:04:00,887,297,1128,1295,0,25.0
2000-01-03 16:05:00,851,920,818,1174,0,25.0
2000-01-03 16:06:00,826,626,917,715,0,25.0
2000-01-03 16:07:00,740,505,1136,498,0,25.0
2000-01-03 16:08:00,671,568,823,1245,0,25.0
2000-01-03 16:09:00,980,1871,1280,597,0,25.0
2000-01-03 16:10:00,657,1113,824,1852,0,25.0
2000-01-03 16:11:00,1098,1122,1612,595,0,25.0
2000-01-03 16:12:00,690,667,665,1530,0,25.0
2000-01-03 16:13:00,479,501,877,181,0,25.0
2000-01-03 16:14:00,570,978,751,435,0,25.0
2000-01-03 16:15:00,783,634,1041,482,0,25.0
2000-01-03 16:16:00,573,339,854,1552,0,25.0
2000-01-03 16:17:00,604,1081,755,473,0,25.0
2000-01-03 16:18:00,337,297,323,458,0,25.0
2000-01-03 16:19:00,632,971,835,1451,0,25.0
2000-01-03 16:20:00,747,613,1158,1779,0,25.0
2000-01-03 16:21:00,144,215,279,896,0,25.0
2000-01-03 16:22:00,583,993,1150,1228,0,25.0
2000-01-03 16:23:00,87,43,114,603,0,25.0
2000-01-03 16:24:00,810,499,967,1971,0,25.0
2000-01-03 16:25:00,571,868,933,254,0,25.0
2000-01-03 16:26:00,120,59,169,157,0,25.0
2000-01-03 16:27:00,662,939,830,587,0,25.0
2000-01-03 16:28:00,574,745,882,1390,0,25.0
2000-01-03 16:29:00,673,909,703,1550,0,25.0
2000-01-03 16:30:00,830,425,967,1069,0,25.0
2000-01-03 16:31:00,673,870,772,382,0,25.0
2000-01-03 16:32:00,697,566,628,601,0,25.0
2000-01-03 16:33:00,1036,528,1050,1399,0,25.0
2000-01-03 16:34:00,699,905,873,245,0,25.0
2000-01-03 16:35:00,567,648,693,1300,0,25.0
2000-01-03 16:36:00,777,486,1050,1633,0,25.0
2000-01-03 16:37:00,1001,614,891,1717,0,25.0
2000-01-03 16:38:00,813,648,1049,745,0,25.0
2000-01-03 16:39:00,124,85,164,392,0,25.0
2000-01-03 16:40:00,590,1036,788,1309,0,25.0
2000-01-03 16:41:00,438,838,618,1222,0,25.0
2000-01-03 16:42:00,684,333,774,774,0,25.0
2000-01-03 16:43:00,494,753,725,108,0,25.0
2000-01-03 16:44:00,824,280,1092,381,0,25.0
2000-01-03 16:45:00,717,347,1040,722,0,25.0
2000-01-03 16:46:00,675,937,802,1044,0,25.0
2000-01-03 16:47:00,656,834,678,1126,0,25.0
2000-01-03 16:48:00,579,424,752,218,0,25.0
2000-01-03 16:49:00,460,684,1013,1169,0,25.0
2000-01-03 16:50:00,809,617,1141,857,0,25.0
2000-01-03 16:51:00,749,432,1162,1881,0,25.0
2000-01-03 16:52:00,709,799,947,651,0,25.0
2000-01-03 16:53:00,736,714,742,594,0,25.0
2000-01-03 16:54:00,963,798,908,203,0,25.0
2000-01-03 16:55:00,165,202,228,371,0,25.0
2000-01-03 16:56:00,743,762,962,668,0,25.0
2000-01-03 16:57:00,628,709,908,771,0,25.0
2000-01-03 16:58:00,188,238,230,111,0,25.0
2000-01-03 16:59:00,1306,637,1668,1852,0,25.0
2000-01-03 17:00:00,677,826,888,822,0,25.0
2000-01-03 17:01:00,476,949,803,1149,0,25.0
2000-01-03 17:02:00,535,963,840,1836,0,25.0
2000-01-03 17:03:00,698,720,888,577,0,25.0
2000-01-03 17:04:00,727,379,995,1026,0,25.0
2000-01-03 17:05:00,928,606,862,415,0,25.0
2000-01-03 17:06:00,528,862,860,1732,0,25.0
2000-01-03 17:07:00,834,544,725,1691,0,25.0
2000-01-03 17:08:00,630,612,647,124,0,25.0
2000-01-03 17:09:00,1403,778,1574,1982,0,25.0
2000-01-03 17:10:00,543,946,864,650,0,25.0
2000-01-03 17:11:00,599,536,828,711,0,25.0
2000-01-03 17:12:00,744,629,826,712,0,25.0
2000-01-03 17:13:00,604,989,692,1411,0,25.0
2000-01-03 17:14:00,125,65,165,192,0,25.0
2000-01-03 17:15:00,722,749,631,613,0,25.0
2000-01-03 17:16:00,122,96,102,1329,0,25.0
2000-01-03 17:17:00,194,106,219,1059,0,25.0
2000-01-03 17:18:00,344,319,506,1190,0,25.0
2000-01-03 17:19:00,432,720,874,1941,0,25.0
2000-01-03 17:20:00,701,492,1109,425,0,25.0
2000-01-03 17:21:00,155,121,232,911,0,25.0
2000-01-03 17:22:00,775,816,877,425,0,25.0
2000-01-03 17:23:00,733,814,683,1579,0,25.0
2000-01-03 17:24:00,605,818,1171,960,0,25.0
2000-01-03 17:25:00,137,316,232,925,0,25.0
2000-01-03 17:26:00,676,494,888,1495,0,25.0
2000-01-03 17:27:00,501,740,1056,1207,0,25.0
2000-01-03 17:28:00,625,892,745,840,0,25.0
2000-01-03 17:29:00,903,341,1091,2000,0,25.0
2000-01-03 17:30:00,141,173,165,1022,0,25.0
2000-01-03 17:31:00,877,1107,996,1794,0,25.0
2000-01-03 17:32:00,786,538,831,1887,0,25.0
2000-01-03 17:33:00,460,788,932,1919,0,25.0
2000-01-03 17:34:00,391,630,804,1720,0,25.0
2000-01-03 17:35:00,661,661,753,258,0,25.0
2000-01-03 17:36:00,771,1066,818,530,0,25.0
2000-01-03 17:37:00,151,148,171,1242,0,25.0
2000-01-03 17:38:00,471,688,858,1793,0,25.0
2000-01-03 17:39:00,605,632,860,520,0,25.0
2000-01-03 17:40:00,407,689,671,1315,0,25.0
2000-01-03 17:41:00,87,63,112,157,0,25.0
2000-01-03 17:42:00,861,1342,1527,1261,0,25.0
2000-01-03 17:43:00,446,657,927,1670,0,25.0
2000-01-03 17:44:00,588,538,849,1974,0,25.0
2000-01-03 17:45:00,400,603,906,1300,0,25.0
2000-01-03 17:46:00,744,860,788,893,0,25.0
2000-01-03 17:47:00,676,371,705,994,0,25.0
2000-01-03 17:48:00,426,814,795,1561,0,25.0
2000-01-03 17:49:00,636,656,801,1594,0,25.0
2000-01-03 17:50:00,648,936,809,1013,0,25.0
2000-01-03 17:51:00,124,52,151,546,0,25.0
2000-01-03 17:52:00,740,523,939,1672,0,25.0
2000-01-03 17:53:00,180,159,222,1896,0,25.0
2000-01-03 17:54:00,591,902,667,1142,0,25.0
2000-01-03 17:55:00,83,68,69,205,0,25.0
2000-01-03 17:56:00,709,288,980,1842,0,25.0
2000-01-03 17:57:00,232,141,227,1193,0,25.0
2000-01-03 17:58:00,735,757,1065,1887,0,25.0
2000-01-03 17:59:00,1622,1064,1424,1747,0,25.0
2000-01-03 18:00:00,647,709,840,1759,0,25.0
2000-01-03 18:01:00,726,276,994,966,0,25.0
2000-01-03 18:02:00,128,75,193,1082,0,25.0
2000-01-03 18:03:00,723,375,836,827,0,25.0
2000-01-03 18:04:00,660,463,814,401,0,25.0
2000-01-03 18:05:00,796,418,816,1685,0,25.0
2000-01-03 18:06:00,585,770,783,1544,0,25.0
2000-01-03 18:07:00,445,463,904,458,0,25.0
2000-01-03 18:08:00,678,551,854,620,0,25.0
2000-01-03 18:09:00,480,787,1077,1055,0,25.0
2000-01-03 18:10:00,638,644,1014,1589,0,25.0
2000-01-03 18:11:00,631,565,847,1431,0,25.0
2000-01-03 18:12:00,535,698,1165,230,0,25.0
2000-01-03 18:13:00,866,299,1118,257,0,25.0
2000-01-03 18:14:00,217,132,194,566,0,25.0
2000-01-03 18:15:00,628,741,752,1531,0,25.0
2000-01-03 18:16:00,862,474,1045,689,0,25.0
2000-01-03 18:17:00,1287,1804,1489,1460,0,25.0
2000-01-03 18:18:00,818,577,719,1762,0,25.0
2000-01-03 18:19:00,766,572,1093,1422,0,25.0
2000-01-03 18:20:00,796,896,862,486,0,25.0
2000-01-03 18:21:00,540,419,951,259,0,25.0
2000-01-03 18:22:00,1830,1426,1797,1987,0,25.0
2000-01-03 18:23:00,337,348,359,1214,0,25.0
2000-01-03 18:24:00,974,1481,1535,962,0,25.0
2000-01-03 18:25:00,593,809,610,1026,0,25.0
2000-01-03 18:26:00,498,712,743,155,0,25.0
2000-01-03 18:27:00,531,540,896,1037,0,25.0
2000-01-03 18:28:00,729,625,661,1766,0,25.0
2000-01-03 18:29:00,836,1610,1474,1297,0,25.0
2000-01-03 18:30:00,561,493,976,1354,0,25.0
2000-01-03 18:31:00,559,612,772,1842,0,25.0
2000-01-03 18:32:00,402,830,692,543,0,25.0
2000-01-03 18:33:00,602,1184,767,1741,0,25.0
2000-01-03 18:34:00,172,121,152,655,0,25.0
2000-01-03 18:35:00,506,788,849,1964,0,25.0
2000-01-03 18:36:00,559,460,573,578,0,25.0
2000-01-03 18:37:00,680,708,1086,1087,0,25.0
2000-01-03 18:38:00,487,1007,735,633,0,25.0
2000-01-03 18:39:00,473,570,905,374,0,25.0
2000-01-03 18:40:00,45,71,67,1114,0,25.0
2000-01-03 18:41:00,82,162,147,304,0,25.0
2000-01-03 18:42:00,402,536,912,522,0,25.0
2000-01-03 18:43:00,571,570,720,449,0,25.0
2000-01-03 18:44:00,692,649,583,258,0,25.0
2000-01-03 18:45:00,546,596,777,363,0,25.0
2000-01-03 18:46:00,648,712,613,1434,0,25.0
2000-01-03 18:47:00,790,566,697,1577,0,25.0
2000-01-03 18:48:00,866,2056,1267,478,0,25.0
2000-01-03 18:49:00,727,436,776,1425,0,25.0
2000-01-03 18:50:00,435,553,924,690,0,25.0
2000-01-03 18:51:00,131,192,142,175,0,25.0
2000-01-03 18:52:00,444,917,665,1861,0,25.0
2000-01-03 18:53:00,698,623,684,388,0,25.0
2000-01-03 18:54:00,115,76,172,477,0,25.0
2000-01-03 18:55:00,85,136,168,1458,0,25.0
2000-01-03 18:56:00,66,95,110,1279,0,25.0
2000-01-03 18:57:00,380,689,538,875,0,25.0
2000-01-03 18:58:00,539,632,846,1861,0,25.0
2000-01-03 18:59:00,493,783,615,1125,0,25.0
2000-01-03 19:00:00,386,504,754,1295,0,25.0
2000-01-03 19:01:00,732,623,741,1594,0,25.0
2000-01-03 19:02:00,609,575,883,1953,0,25.0
2000-01-03 19:03:00,452,375,630,1380,0,25.0
2000-01-03 19:04:00,374,539,799,1509,0,25.0
2000-01-03 19:05:00,568,485,1020,780,0,25.0
2000-01-03 19:06:00,493,421,886,604,0,25.0
2000-01-03 19:07:00,518,536,775,714,0,25.0
2000-01-03 19:08:00,637,609,766,859,0,25.0
2000-01-03 19:09:00,767,304,896,1991,0,25.0
2000-01-03 19:10:00,584,633,632,1511,0,25.0
2000-01-03 19:11:00,612,279,736,1280,0,25.0
2000-01-03 19:12:00,565,303,788,895,0,25.0
2000-01-03 19:13:00,469,653,630,267,0,25.0
2000-01-03 19:14:00,665,306,934,1220,0,25.0
2000-01-03 19:15:00,647,635,668,941,0,25.0
2000-01-03 19:16:00,563,533,481,905,0,25.0
2000-01-03 19:17:00,90,122,152,1346,0,25.0
2000-01-03 19:18:00,70,41,99,1124,0,25.0
2000-01-03 19:19:00,602,950,1215,601,0,25.0
2000-01-03 19:20:00,961,1535,1625,1800,0,25.0
2000-01-03 19:21:00,498,498,548,1768,0,25.0
2000-01-03 19:22:00,520,488,492,1275,0,25.0
2000-01-03 19:23:00,77,62,77,1312,0,25.0
2000-01-03 19:24:00,636,353,741,1633,0,25.0
2000-01-03 19:25:00,513,416,464,707,0,25.0
2000-01-03 19:26:00,360,711,508,1298,0,25.0
2000-01-03 19:27:00,365,574,866,909,0,25.0
2000-01-03 19:28:00,113,152,134,1965,0,25.0
2000-01-03 19:29:00,495,433,598,1024,0,25.0
2000-01-03 19:30:00,407,687,573,327,0,25.0
2000-01-03 19:31:00,790,1307,1749,921,0,25.0
2000-01-03 19:32:00,550,370,667,169,0,25.0
2000-01-03 19:33:00,473,561,567,1463,0,25.0
2000-01-03 19:34:00,595,226,699,660,0,25.0
2000-01-03 19:35:00,874,993,1587,1591,0,25.0
2000-01-03 19:36:00,645,475,497,1961,0,25.0
2000-01-03 19:37:00,53,50,57,1308,0,25.0
2000-01-03 19:38:00,1279,613,1434,1930,0,25.0
2000-01-03 19:39:00,616,231,753,927,0,25.0
2000-01-03 19:40:00,315,493,660,1371,0,25.0
2000-01-03 19:41:00,355,415,640,1933,0,25.0
2000-01-03 19:42:00,537,301,584,222,0,25.0
2000-01-03 19:43:00,502,379,620,1094,0,25.0
2000-01-03 19:44:00,598,461,498,882,0,25.0
2000-01-03 19:45:00,563,259,749,337,0,25.0
2000-01-03 19:46:00,94,115,149,1835,0,25.0
2000-01-03 19:47:00,376,477,767,1166,0,25.0
2000-01-03 19:48:00,219,410,351,1821,0,25.0
2000-01-03 19:49:00,79,46,98,1344,0,25.0
2000-01-03 19:50:00,364,341,625,879,0,25.0
2000-01-03 19:51:00,288,435,611,1980,0,25.0
2000-01-03 19:52:00,497,261,741,876,0,25.0
2000-01-03 19:53:00,398,590,487,1896,0,25.0
2000-01-03 19:54:00,961,1197,1247,1458,0,25.0
2000-01-03 19:55:00,357,433,479,618,0,25.0
2000-01-03 19:56:00,472,299,584,1929,0,25.0
2000-01-03 19:57:00,1351,529,1613,1055,0,25.0
2000-01-03 19:58:00,418,376,582,1973,0,25.0
2000-01-03 19:59:00,442,254,686,219,0,25.0
2000-01-03 20:00:00,1273,1497,1614,1458,0,25.0
2000-01-03 20:01:00,445,482,551,1915,0,25.0
2000-01-03 20:02:00,405,483,571,372,0,25.0
2000-01-03 20:03:00,381,566,564,1889,0,25.0
2000-01-03 20:04:00,1243,375,1617,327,0,25.0
2000-01-03 20:05:00,340,269,588,468,0,25.0
2000-01-03 20:06:00,415,283,470,310,0,25.0
2000-01-03 20:07:00,375,349,447,1476,0,25.0
2000-01-03 20:08:00,340,287,517,1198,0,25.0
2000-01-03 20:09:00,330,497,393,1723,0,25.0
2000-01-03 20:10:00,37,69,52,417,0,25.0
2000-01-03 20:11:00,294,350,439,1341,0,25.0
2000-01-03 20:12:00,269,593,370,1587,0,25.0
2000-01-03 20:13:00,65,39,87,604,0,25.0
2000-01-03 20:14:00,64,82,122,1696,0,25.0
2000-01-03 20:15:00,496,254,540,115,0,25.0
2000-01-03 20:16:00,328,325,312,1461,0,25.0
2000-01-03 20:17:00,238,345,377,361,0,25.0
2000-01-03 20:18:00,28,38,61,689,0,25.0
2000-01-03 20:19:00,429,233,485,358,0,25.0
2000-01-03 20:20:00,353,121,440,637,0,25.0
2000-01-03 20:21:00,216,285,456,174,0,25.0
2000-01-03 20:22:00,422,197,476,557,0,25.0
2000-01-03 20:23:00,353,254,424,151,0,25.0
2000-01-03 20:24:00,341,224,395,1467,0,25.0
2000-01-03 20:25:00,245,300,435,1979,0,25.0
2000-01-03 20:26:00,309,298,373,753,0,25.0
2000-01-03 20:27:00,306,216,439,726,0,25.0
2000-01-03 20:28:00,76,57,68,101,0,25.0
2000-01-03 20:29:00,259,277,418,413,0,25.0
2000-01-03 20:30:00,214,264,300,1590,0,25.0
2000-01-03 20:31:00,259,259,426,1930,0,25.0
2000-01-03 20:32:00,754,614,1290,1247,0,25.0
2000-01-03 20:33:00,86,148,102,1080,0,25.0
2000-01-03 20:34:00,252,270,260,914,0,25.0
2000-01-03 20:35:00,214,205,389,1894,0,25.0
2000-01-03 20:36:00,219,280,384,388,0,25.0
2000-01-03 20:37:00,31,31,28,730,0,25.0
2000-01-03 20:38:00,287,212,268,1329,0,25.0
2000-01-03 20:39:00,332,106,423,886,0,25.0
2000-01-03 20:40:00,170,280,386,668,0,25.0
2000-01-03 20:41:00,185,345,278,1727,0,25.0
2000-01-03 20:42:00,319,200,307,1837,0,25.0
2000-01-03 20:43:00,30,72,46,1796,0,25.0
2000-01-03 20:44:00,297,226,266,1364,0,25.0
2000-01-03 20:45:00,534,1034,777,368,0,25.0
2000-01-03 20:46:00,167,330,251,1501,0,25.0
2000-01-03 20:47:00,229,213,272,1072,0,25.0
2000-01-03 20:48:00,274,146,363,541,0,25.0
2000-01-03 20:49:00,123,271,195,1188,0,25.0
2000-01-03 20:50:00,600,506,688,199,0,25.0
2000-01-03 20:51:00,229,238,246,273,0,25.0
2000-01-03 20:52:00,50,55,54,799,0,25.0
2000-01-03 20:53:00,201,133,265,1533,0,25.0
2000-01-03 20:54:00,266,157,252,733,0,25.0
2000-01-03 20:55:00,142,335,233,1725,0,25.0
2000-01-03 20:56:00,144,176,314,579,0,25.0
2000-01-03 20:57:00,240,129,310,683,0,25.0
2000-01-03 20:58:00,238,120,289,1009,0,25.0
2000-01-03 20:59:00,238,209,263,1532,0,25.0
2000-01-03 21:00:00,241,104,265,976,0,25.0
2000-01-03 21:01:00,226,164,297,1655,0,25.0
2000-01-03 21:02:00,32,66,49,1534,0,25.0
2000-01-03 21:03:00,678,450,958,419,0,25.0
2000-01-03 21:04:00,227,121,241,149,0,25.0
2000-01-03 21:05:00,140,194,249,603,0,25.0
2000-01-03 21:06:00,125,216,244,382,0,25.0
2000-01-03 21:07:00,192,132,258,852,0,25.0
2000-01-03 21:08:00,790,1226,995,144,0,25.0
2000-01-03 21:09:00,166,197,303,1640,0,25.0
2000-01-03 21:10:00,141,239,187,1528,0,25.0
2000-01-03 21:11:00,206,114,236,878,0,25.0
2000-01-03 21:12:00,36,17,52,311,0,25.0
2000-01-03 21:13:00,97,189,167,798,0,25.0
2000-01-03 21:14:00,113,234,169,1695,0,25.0
2000-01-03 21:15:00,140,187,163,699,0,25.0
2000-01-03 21:16:00,147,179,276,1917,0,25.0
2000-01-03 21:17:00,117,160,158,1754,0,25.0
2000-01-03 21:18:00,186,110,259,743,0,25.0
2000-01-03 21:19:00,160,154,214,1305,0,25.0
2000-01-03 21:20:00,145,102,213,1550,0,25.0
2000-01-03 21:21:00,180,113,167,1284,0,25.0
2000-01-03 21:22:00,150,160,178,783,0,25.0
2000-01-03 21:23:00,169,95,218,1893,0,25.0
2000-01-03 21:24:00,109,147,185,754,0,25.0
2000-01-03 21:25:00,111,135,191,383,0,25.0
2000-01-03 21:26:00,766,380,870,481,0,25.0
2000-01-03 21:27:00,126,99,206,1855,0,25.0
2000-01-03 21:28:00,111,154,147,1109,0,25.0
2000-01-03 21:29:00,99,90,171,1869,0,25.0
2000-01-03 21:30:00,75,116,140,699,0,25.0
2000-01-03 21:31:00,92,156,121,1010,0,25.0
2000-01-03 21:32:00,172,79,196,1530,0,25.0
2000-01-03 21:33:00,143,113,157,124,0,25.0
2000-01-03 21:34:00,88,165,132,1867,0,25.0
2000-01-03 21:35:00,18,15,16,410,0,25.0
2000-01-03 21:36:00,643,763,1083,1980,0,25.0
2000-01-03 21:37:00,159,104,142,1212,0,25.0
2000-01-03 21:38:00,122,128,192,1717,0,25.0
2000-01-03 21:39:00,168,126,229,1121,0,25.0
2000-01-03 21:40:00,128,79,183,618,0,25.0
2000-01-03 21:41:00,130,78,132,372,0,25.0
2000-01-03 21:42:00,106,175,224,1875,0,25.0
2000-01-03 21:43:00,152,103,152,1959,0,25.0
2000-01-03 21:44:00,446,716,1064,321,0,25.0
2000-01-03 21:45:00,140,72,196,1932,0,25.0
2000-01-03 21:46:00,30,35,34,1143,0,25.0
2000-01-03 21:47:00,68,116,137,225,0,25.0
2000-01-03 21:48:00,17,16,30,1507,0,25.0
2000-01-03 21:49:00,125,120,135,1077,0,25.0
2000-01-03 21:50:00,96,144,161,1378,0,25.0
2000-01-03 21:51:00,103,119,134,1097,0,25.0
2000-01-03 21:52:00,77,151,124,1998,0,25.0
2000-01-03 21:53:00,131,104,111,1179,0,25.0
2000-01-03 21:54:00,118,111,118,992,0,25.0
2000-01-03 21:55:00,153,56,177,331,0,25.0
2000-01-03 21:56:00,531,431,568,1167,0,25.0
2000-01-03 21:57:00,96,104,124,185,0,25.0
2000-01-03 21:58:00,80,142,115,830,0,25.0
2000-01-03 21:59:00,16,14,17,1217,0,25.0
2000-01-03 22:00:00,115,70,140,1142,0,25.0
2000-01-03 22:01:00,84,144,140,1058,0,25.0
2000-01-03 22:02:00,23,31,37,971,0,25.0
2000-01-03 22:03:00,62,101,147,1891,0,25.0
2000-01-03 22:04:00,124,103,112,466,0,25.0
2000-01-03 22:05:00,121,73,139,554,0,25.0
2000-01-03 22:06:00,88,142,104,1891,0,25.0
2000-01-03 22:07:00,136,76,133,109,0,25.0
2000-01-03 22:08:00,108,96,140,1066,0,25.0
2000-01-03 22:09:00,86,120,89,1797,0,25.0
2000-01-03 22:10:00,100,84,155,1983,0,25.0
2000-01-03 22:11:00,138,127,127,699,0,25.0
2000-01-03 22:12:00,80,93,163,1697,0,25.0
2000-01-03 22:13:00,20,44,31,389,0,25.0
2000-01-03 22:14:00,120,71,126,206,0,25.0
2000-01-03 22:15:00,100,57,139,1015,0,25.0
2000-01-03 22:16:00,95,91,147,346,0,25.0
2000-01-03 22:17:00,87,104,125,1553,0,25.0
2000-01-03 22:18:00,61,121,112,1348,0,25.0
2000-01-03 22:19:00,71,86,140,1695,0,25.0
2000-01-03 22:20:00,115,45,153,383,0,25.0
2000-01-03 22:21:00,76,101,141,1039,0,25.0
2000-01-03 22:22:00,90,59,106,599,0,25.0
2000-01-03 22:23:00,69,86,100,682,0,25.0
2000-01-03 22:24:00,103,162,199,1959,0,25.0
2000-01-03 22:25:00,13,17,26,118,0,25.0
2000-01-03 22:26:00,935,623,1242,1829,0,25.0
2000-01-03 22:27:00,97,93,122,1848,0,25.0
