MotionWatch 8 Data File
Serial Number: DEMO_MW_001
Recording Start: 2000-01-01 00:00:00
Subject: DEMO-001

Date/Time,Activity,Light
2000-01-02 22:54:00,185.31,1841
2000-01-02 22:55:00,34.94,1789
2000-01-02 22:56:00,214.05,1788
2000-01-02 22:57:00,201.03,1091
2000-01-02 22:58:00,204.50,276
2000-01-02 22:59:00,210.17,1029
2000-01-02 23:00:00,23.05,0
2000-01-02 23:01:00,22.10,0
2000-01-02 23:02:00,42.22,0
2000-01-02 23:03:00,51.32,0
2000-01-02 23:04:00,22.53,0
2000-01-02 23:05:00,42.18,0
2000-01-02 23:06:00,14.11,0
2000-01-02 23:07:00,68.43,0
2000-01-02 23:08:00,3.86,0
2000-01-02 23:09:00,74.47,0
2000-01-02 23:10:00,64.62,0
2000-01-02 23:11:00,60.71,0
2000-01-02 23:12:00,21.85,0
2000-01-02 23:13:00,20.80,0
2000-01-02 23:14:00,17.00,0
2000-01-02 23:15:00,24.50,0
2000-01-02 23:16:00,40.77,0
2000-01-02 23:17:00,25.26,0
2000-01-02 23:18:00,67.86,0
2000-01-02 23:19:00,94.65,0
2000-01-02 23:20:00,20.85,0
2000-01-02 23:21:00,63.62,0
2000-01-02 23:22:00,113.97,0
2000-01-02 23:23:00,62.73,0
2000-01-02 23:24:00,57.52,0
2000-01-02 23:25:00,33.36,0
2000-01-02 23:26:00,23.02,0
2000-01-02 23:27:00,42.21,0
2000-01-02 23:28:00,35.01,0
2000-01-02 23:29:00,21.69,0
2000-01-02 23:30:00,170.11,0
2000-01-02 23:31:00,34.84,0
2000-01-02 23:32:00,46.31,0
2000-01-02 23:33:00,25.36,0
2000-01-02 23:34:00,30.07,0
2000-01-02 23:35:00,23.49,0
2000-01-02 23:36:00,35.53,0
2000-01-02 23:37:00,57.05,0
2000-01-02 23:38:00,48.53,0
2000-01-02 23:39:00,260.71,0
2000-01-02 23:40:00,115.55,0
2000-01-02 23:41:00,38.59,0
2000-01-02 23:42:00,59.48,0
2000-01-02 23:43:00,160.13,0
2000-01-02 23:44:00,82.75,0
2000-01-02 23:45:00,88.29,0
2000-01-02 23:46:00,32.17,0
2000-01-02 23:47:00,80.45,0
2000-01-02 23:48:00,123.53,0
2000-01-02 23:49:00,21.77,0
2000-01-02 23:50:00,27.56,0
2000-01-02 23:51:00,86.73,0
2000-01-02 23:52:00,50.28,0
2000-01-02 23:53:00,40.82,0
2000-01-02 23:54:00,40.72,0
2000-01-02 23:55:00,49.08,0
2000-01-02 23:56:00,57.23,0
2000-01-02 23:57:00,20.48,0
2000-01-02 23:58:00,39.69,0
2000-01-02 23:59:00,16.69,0
2000-01-03 00:00:00,25.05,0
2000-01-03 00:01:00,48.99,0
2000-01-03 00:02:00,39.86,0
2000-01-03 00:03:00,33.46,0
2000-01-03 00:04:00,29.45,0
2000-01-03 00:05:00,54.95,0
2000-01-03 00:06:00,24.54,0
2000-01-03 00:07:00,39.32,0
2000-01-03 00:08:00,42.02,0
2000-01-03 00:09:00,69.39,0
2000-01-03 00:10:00,26.76,0
2000-01-03 00:11:00,35.58,0
2000-01-03 00:12:00,38.31,0
2000-01-03 00:13:00,42.79,0
2000-01-03 00:14:00,51.13,0
2000-01-03 00:15:00,99.09,0
2000-01-03 00:16:00,12.38,0
2000-01-03 00:17:00,33.93,0
2000-01-03 00:18:00,44.62,0
2000-01-03 00:19:00,49.14,0
2000-01-03 00:20:00,224.08,0
2000-01-03 00:21:00,46.25,0
2000-01-03 00:22:00,61.67,0
2000-01-03 00:23:00,34.87,0
2000-01-03 00:24:00,30.80,0
2000-01-03 00:25:00,48.52,0
2000-01-03 00:26:00,31.83,0
2000-01-03 00:27:00,21.08,0
2000-01-03 00:28:00,30.50,0
2000-01-03 00:29:00,41.95,0
2000-01-03 00:30:00,45.68,0
2000-01-03 00:31:00,30.01,0
2000-01-03 00:32:00,30.54,0
2000-01-03 00:33:00,21.07,0
2000-01-03 00:34:00,28.59,0
2000-01-03 00:35:00,43.49,0
2000-01-03 00:36:00,22.10,0
2000-01-03 00:37:00,180.06,0
2000-01-03 00:38:00,44.21,0
2000-01-03 00:39:00,34.17,0
2000-01-03 00:40:00,23.23,0
2000-01-03 00:41:00,20.95,0
2000-01-03 00:42:00,11.39,0
2000-01-03 00:43:00,43.74,0
2000-01-03 00:44:00,14.93,0
2000-01-03 00:45:00,24.99,0
2000-01-03 00:46:00,52.35,0
2000-01-03 00:47:00,45.12,0
2000-01-03 00:48:00,60.61,0
2000-01-03 00:49:00,52.95,0
2000-01-03 00:50:00,59.00,0
2000-01-03 00:51:00,36.89,0
2000-01-03 00:52:00,37.32,0
2000-01-03 00:53:00,59.41,0
2000-01-03 00:54:00,61.90,0
2000-01-03 00:55:00,35.22,0
2000-01-03 00:56:00,20.13,0
2000-01-03 00:57:00,33.59,0
2000-01-03 00:58:00,46.29,0
2000-01-03 00:59:00,59.92,0
2000-01-03 01:00:00,24.89,0
2000-01-03 01:01:00,21.42,0
2000-01-03 01:02:00,34.38,0
2000-01-03 01:03:00,44.95,0
2000-01-03 01:04:00,66.40,0
2000-01-03 01:05:00,44.27,0
2000-01-03 01:06:00,38.65,0
2000-01-03 01:07:00,32.27,0
2000-01-03 01:08:00,32.22,0
2000-01-03 01:09:00,35.16,0
2000-01-03 01:10:00,24.83,0
2000-01-03 01:11:00,32.15,0
2000-01-03 01:12:00,36.42,0
2000-01-03 01:13:00,21.70,0
2000-01-03 01:14:00,29.47,0
2000-01-03 01:15:00,60.73,0
2000-01-03 01:16:00,23.64,0
2000-01-03 01:17:00,42.08,0
2000-01-03 01:18:00,36.49,0
2000-01-03 01:19:00,37.11,0
2000-01-03 01:20:00,14.82,0
2000-01-03 01:21:00,45.65,0
2000-01-03 01:22:00,24.99,0
2000-01-03 01:23:00,27.46,0
2000-01-03 01:24:00,50.18,0
2000-01-03 01:25:00,39.52,0
2000-01-03 01:26:00,23.23,0
2000-01-03 01:27:00,21.63,0
2000-01-03 01:28:00,44.97,0
2000-01-03 01:29:00,37.42,0
2000-01-03 01:30:00,53.30,0
2000-01-03 01:31:00,67.79,0
2000-01-03 01:32:00,37.72,0
2000-01-03 01:33:00,60.23,0
2000-01-03 01:34:00,18.49,0
2000-01-03 01:35:00,32.92,0
2000-01-03 01:36:00,23.32,0
2000-01-03 01:37:00,42.38,0
2000-01-03 01:38:00,34.63,0
2000-01-03 01:39:00,22.05,0
2000-01-03 01:40:00,49.52,0
2000-01-03 01:41:00,27.62,0
2000-01-03 01:42:00,20.36,0
2000-01-03 01:43:00,16.37,0
2000-01-03 01:44:00,70.54,0
2000-01-03 01:45:00,31.95,0
2000-01-03 01:46:00,67.58,0
2000-01-03 01:47:00,59.03,0
2000-01-03 01:48:00,66.92,0
2000-01-03 01:49:00,28.26,0
2000-01-03 01:50:00,31.33,0
2000-01-03 01:51:00,40.10,0
2000-01-03 01:52:00,27.99,0
2000-01-03 01:53:00,34.04,0
2000-01-03 01:54:00,20.61,0
2000-01-03 01:55:00,40.01,0
2000-01-03 01:56:00,22.20,0
2000-01-03 01:57:00,45.21,0
2000-01-03 01:58:00,67.93,0
2000-01-03 01:59:00,46.41,0
2000-01-03 02:00:00,44.45,0
2000-01-03 02:01:00,24.78,0
2000-01-03 02:02:00,26.33,0
2000-01-03 02:03:00,46.72,0
2000-01-03 02:04:00,28.63,0
2000-01-03 02:05:00,19.19,0
2000-01-03 02:06:00,42.11,0
2000-01-03 02:07:00,36.80,0
2000-01-03 02:08:00,115.08,0
2000-01-03 02:09:00,19.14,0
2000-01-03 02:10:00,38.63,0
2000-01-03 02:11:00,41.83,0
2000-01-03 02:12:00,29.97,0
2000-01-03 02:13:00,47.35,0
2000-01-03 02:14:00,26.83,0
2000-01-03 02:15:00,35.18,0
2000-01-03 02:16:00,13.76,0
2000-01-03 02:17:00,31.41,0
2000-01-03 02:18:00,33.81,0
2000-01-03 02:19:00,240.56,0
2000-01-03 02:20:00,75.86,0
2000-01-03 02:21:00,45.96,0
2000-01-03 02:22:00,35.01,0
2000-01-03 02:23:00,32.32,0
2000-01-03 02:24:00,94.00,0
2000-01-03 02:25:00,36.25,0
2000-01-03 02:26:00,20.14,0
2000-01-03 02:27:00,77.63,0
2000-01-03 02:28:00,51.99,0
2000-01-03 02:29:00,45.12,0
2000-01-03 02:30:00,50.56,0
2000-01-03 02:31:00,33.23,0
2000-01-03 02:32:00,37.62,0
2000-01-03 02:33:00,200.83,0
2000-01-03 02:34:00,33.93,0
2000-01-03 02:35:00,24.35,0
2000-01-03 02:36:00,33.13,0
2000-01-03 02:37:00,81.89,0
2000-01-03 02:38:00,32.62,0
2000-01-03 02:39:00,22.27,0
2000-01-03 02:40:00,270.46,0
2000-01-03 02:41:00,14.45,0
2000-01-03 02:42:00,35.11,0
2000-01-03 02:43:00,55.97,0
2000-01-03 02:44:00,37.22,0
2000-01-03 02:45:00,32.24,0
2000-01-03 02:46:00,42.16,0
2000-01-03 02:47:00,24.95,0
2000-01-03 02:48:00,39.00,0
2000-01-03 02:49:00,10.96,0
2000-01-03 02:50:00,193.71,0
2000-01-03 02:51:00,39.74,0
2000-01-03 02:52:00,37.85,0
2000-01-03 02:53:00,57.53,0
2000-01-03 02:54:00,87.24,0
2000-01-03 02:55:00,21.20,0
2000-01-03 02:56:00,22.43,0
2000-01-03 02:57:00,50.62,0
2000-01-03 02:58:00,48.39,0
2000-01-03 02:59:00,31.74,0
2000-01-03 03:00:00,64.82,0
2000-01-03 03:01:00,313.79,0
2000-01-03 03:02:00,48.70,0
2000-01-03 03:03:00,72.62,0
2000-01-03 03:04:00,19.79,0
2000-01-03 03:05:00,35.08,0
2000-01-03 03:06:00,28.29,0
2000-01-03 03:07:00,56.21,0
2000-01-03 03:08:00,28.59,0
2000-01-03 03:09:00,22.99,0
2000-01-03 03:10:00,31.32,0
2000-01-03 03:11:00,33.51,0
2000-01-03 03:12:00,69.48,0
2000-01-03 03:13:00,29.61,0
2000-01-03 03:14:00,43.75,0
2000-01-03 03:15:00,28.84,0
2000-01-03 03:16:00,41.70,0
2000-01-03 03:17:00,43.27,0
2000-01-03 03:18:00,174.51,0
2000-01-03 03:19:00,135.44,0
2000-01-03 03:20:00,27.98,0
2000-01-03 03:21:00,37.16,0
2000-01-03 03:22:00,72.65,0
2000-01-03 03:23:00,19.35,0
2000-01-03 03:24:00,97.22,0
2000-01-03 03:25:00,48.72,0
2000-01-03 03:26:00,62.81,0
2000-01-03 03:27:00,58.87,0
2000-01-03 03:28:00,23.06,0
2000-01-03 03:29:00,43.02,0
2000-01-03 03:30:00,40.99,0
2000-01-03 03:31:00,131.80,0
2000-01-03 03:32:00,53.52,0
2000-01-03 03:33:00,39.15,0
2000-01-03 03:34:00,30.38,0
2000-01-03 03:35:00,19.87,0
2000-01-03 03:36:00,42.55,0
2000-01-03 03:37:00,27.53,0
2000-01-03 03:38:00,111.05,0
2000-01-03 03:39:00,35.56,0
2000-01-03 03:40:00,38.49,0
2000-01-03 03:41:00,61.01,0
2000-01-03 03:42:00,21.63,0
2000-01-03 03:43:00,22.74,0
2000-01-03 03:44:00,29.02,0
2000-01-03 03:45:00,50.09,0
2000-01-03 03:46:00,22.57,0
2000-01-03 03:47:00,44.77,0
2000-01-03 03:48:00,21.00,0
2000-01-03 03:49:00,31.05,0
2000-01-03 03:50:00,61.67,0
2000-01-03 03:51:00,66.60,0
2000-01-03 03:52:00,40.60,0
2000-01-03 03:53:00,30.88,0
2000-01-03 03:54:00,205.96,0
2000-01-03 03:55:00,36.86,0
2000-01-03 03:56:00,37.09,0
2000-01-03 03:57:00,43.88,0
2000-01-03 03:58:00,43.38,0
2000-01-03 03:59:00,35.81,0
2000-01-03 04:00:00,28.26,0
2000-01-03 04:01:00,40.06,0
2000-01-03 04:02:00,34.97,0
2000-01-03 04:03:00,32.07,0
2000-01-03 04:04:00,68.73,0
2000-01-03 04:05:00,38.17,0
2000-01-03 04:06:00,40.12,0
2000-01-03 04:07:00,199.15,0
2000-01-03 04:08:00,61.11,0
2000-01-03 04:09:00,83.42,0
2000-01-03 04:10:00,72.50,0
2000-01-03 04:11:00,21.75,0
2000-01-03 04:12:00,34.42,0
2000-01-03 04:13:00,33.74,0
2000-01-03 04:14:00,20.12,0
2000-01-03 04:15:00,50.64,0
2000-01-03 04:16:00,26.96,0
2000-01-03 04:17:00,46.12,0
2000-01-03 04:18:00,19.80,0
2000-01-03 04:19:00,157.57,0
2000-01-03 04:20:00,35.45,0
2000-01-03 04:21:00,218.78,0
2000-01-03 04:22:00,26.13,0
2000-01-03 04:23:00,34.86,0
2000-01-03 04:24:00,29.09,0
2000-01-03 04:25:00,19.01,0
2000-01-03 04:26:00,22.19,0
2000-01-03 04:27:00,27.08,0
2000-01-03 04:28:00,17.51,0
2000-01-03 04:29:00,76.39,0
2000-01-03 04:30:00,31.56,0
2000-01-03 04:31:00,70.94,0
2000-01-03 04:32:00,33.47,0
2000-01-03 04:33:00,42.29,0
2000-01-03 04:34:00,29.69,0
2000-01-03 04:35:00,36.69,0
2000-01-03 04:36:00,22.98,0
2000-01-03 04:37:00,51.66,0
2000-01-03 04:38:00,55.93,0
2000-01-03 04:39:00,64.57,0
2000-01-03 04:40:00,28.80,0
2000-01-03 04:41:00,47.98,0
2000-01-03 04:42:00,18.68,0
2000-01-03 04:43:00,42.13,0
2000-01-03 04:44:00,29.58,0
2000-01-03 04:45:00,55.94,0
2000-01-03 04:46:00,27.13,0
2000-01-03 04:47:00,38.01,0
2000-01-03 04:48:00,25.39,0
2000-01-03 04:49:00,32.62,0
2000-01-03 04:50:00,47.25,0
2000-01-03 04:51:00,48.10,0
2000-01-03 04:52:00,62.09,0
2000-01-03 04:53:00,38.12,0
2000-01-03 04:54:00,28.48,0
2000-01-03 04:55:00,51.07,0
2000-01-03 04:56:00,35.67,0
2000-01-03 04:57:00,34.00,0
2000-01-03 04:58:00,31.30,0
2000-01-03 04:59:00,65.22,0
2000-01-03 05:00:00,68.27,0
2000-01-03 05:01:00,20.82,0
2000-01-03 05:02:00,43.09,0
2000-01-03 05:03:00,26.20,0
2000-01-03 05:04:00,23.78,0
2000-01-03 05:05:00,102.16,0
2000-01-03 05:06:00,29.67,0
2000-01-03 05:07:00,74.98,0
2000-01-03 05:08:00,80.08,0
2000-01-03 05:09:00,43.47,0
2000-01-03 05:10:00,24.99,0
2000-01-03 05:11:00,35.68,0
2000-01-03 05:12:00,33.57,0
2000-01-03 05:13:00,90.96,0
2000-01-03 05:14:00,34.52,0
2000-01-03 05:15:00,79.65,0
2000-01-03 05:16:00,73.40,0
2000-01-03 05:17:00,51.54,0
2000-01-03 05:18:00,39.94,0
2000-01-03 05:19:00,23.32,0
2000-01-03 05:20:00,39.75,0
2000-01-03 05:21:00,51.15,0
2000-01-03 05:22:00,13.22,0
2000-01-03 05:23:00,94.06,0
2000-01-03 05:24:00,46.83,0
2000-01-03 05:25:00,26.62,0
2000-01-03 05:26:00,39.28,0
2000-01-03 05:27:00,32.82,0
2000-01-03 05:28:00,16.12,0
2000-01-03 05:29:00,40.67,0
2000-01-03 05:30:00,24.21,0
2000-01-03 05:31:00,16.50,0
2000-01-03 05:32:00,30.43,0
2000-01-03 05:33:00,24.03,0
2000-01-03 05:34:00,28.87,0
2000-01-03 05:35:00,39.86,0
2000-01-03 05:36:00,37.34,0
2000-01-03 05:37:00,40.97,0
2000-01-03 05:38:00,65.79,0
2000-01-03 05:39:00,11.97,0
2000-01-03 05:40:00,23.47,0
2000-01-03 05:41:00,36.19,0
2000-01-03 05:42:00,41.51,0
2000-01-03 05:43:00,43.30,0
2000-01-03 05:44:00,32.50,0
2000-01-03 05:45:00,27.04,0
2000-01-03 05:46:00,34.20,0
2000-01-03 05:47:00,21.48,0
2000-01-03 05:48:00,68.24,0
2000-01-03 05:49:00,34.18,0
2000-01-03 05:50:00,69.39,0
2000-01-03 05:51:00,29.25,0
2000-01-03 05:52:00,19.01,0
2000-01-03 05:53:00,25.75,0
2000-01-03 05:54:00,26.40,0
2000-01-03 05:55:00,146.89,0
2000-01-03 05:56:00,39.56,0
2000-01-03 05:57:00,28.61,0
2000-01-03 05:58:00,41.41,0
2000-01-03 05:59:00,32.00,0
2000-01-03 06:00:00,30.45,0
2000-01-03 06:01:00,52.47,0
2000-01-03 06:02:00,23.67,0
2000-01-03 06:03:00,42.87,0
2000-01-03 06:04:00,48.19,0
2000-01-03 06:05:00,63.28,0
2000-01-03 06:06:00,45.30,0
2000-01-03 06:07:00,56.41,0
2000-01-03 06:08:00,19.45,0
2000-01-03 06:09:00,24.29,0
2000-01-03 06:10:00,38.21,0
2000-01-03 06:11:00,43.03,0
2000-01-03 06:12:00,23.11,0
2000-01-03 06:13:00,250.42,0
2000-01-03 06:14:00,14.95,0
2000-01-03 06:15:00,35.58,0
2000-01-03 06:16:00,40.84,0
2000-01-03 06:17:00,11.38,0
2000-01-03 06:18:00,26.91,0
2000-01-03 06:19:00,22.10,0
2000-01-03 06:20:00,51.79,0
2000-01-03 06:21:00,49.01,0
2000-01-03 06:22:00,32.41,0
2000-01-03 06:23:00,30.90,0
2000-01-03 06:24:00,26.00,0
2000-01-03 06:25:00,32.86,0
2000-01-03 06:26:00,30.81,0
2000-01-03 06:27:00,24.02,0
2000-01-03 06:28:00,18.76,0
2000-01-03 06:29:00,25.58,0
2000-01-03 06:30:00,20.01,0
2000-01-03 06:31:00,36.85,0
2000-01-03 06:32:00,15.93,0
2000-01-03 06:33:00,34.59,0
2000-01-03 06:34:00,22.91,0
2000-01-03 06:35:00,47.72,0
2000-01-03 06:36:00,38.50,0
2000-01-03 06:37:00,59.25,0
2000-01-03 06:38:00,56.40,0
2000-01-03 06:39:00,33.66,0
2000-01-03 06:40:00,24.45,0
2000-01-03 06:41:00,25.75,0
2000-01-03 06:42:00,32.99,0
2000-01-03 06:43:00,34.33,0
2000-01-03 06:44:00,22.58,0
2000-01-03 06:45:00,31.33,0
2000-01-03 06:46:00,17.62,0
2000-01-03 06:47:00,199.62,0
2000-01-03 06:48:00,32.37,0
2000-01-03 06:49:00,48.04,0
2000-01-03 06:50:00,34.51,0
2000-01-03 06:51:00,25.32,0
2000-01-03 06:52:00,28.03,0
2000-01-03 06:53:00,68.02,0
2000-01-03 06:54:00,16.32,0
2000-01-03 06:55:00,30.90,0
2000-01-03 06:56:00,65.57,0
2000-01-03 06:57:00,114.26,0
2000-01-03 06:58:00,70.47,0
2000-01-03 06:59:00,54.42,0
2000-01-03 07:00:00,310.94,648
2000-01-03 07:01:00,381.50,427
2000-01-03 07:02:00,249.92,1338
2000-01-03 07:03:00,402.95,246
2000-01-03 07:04:00,426.30,186
2000-01-03 07:05:00,391.11,1048
2000-01-03 07:06:00,412.43,1374
2000-01-03 07:07:00,65.81,1153
2000-01-03 07:08:00,1396.06,1202
2000-01-03 07:09:00,56.87,1542
2000-01-03 07:10:00,406.35,454
2000-01-03 07:11:00,388.18,1909
2000-01-03 07:12:00,436.16,922
2000-01-03 07:13:00,111.71,1239
2000-01-03 07:14:00,394.29,187
2000-01-03 07:15:00,449.18,1119
2000-01-03 07:16:00,378.65,894
2000-01-03 07:17:00,478.59,1687
2000-01-03 07:18:00,448.79,388
2000-01-03 07:19:00,398.82,474
2000-01-03 07:20:00,1752.81,330
2000-01-03 07:21:00,463.43,329
2000-01-03 07:22:00,1880.74,1355
2000-01-03 07:23:00,441.79,1530
2000-01-03 07:24:00,2114.18,1610
2000-01-03 07:25:00,432.98,496
2000-01-03 07:26:00,1560.65,653
2000-01-03 07:27:00,521.64,431
2000-01-03 07:28:00,570.21,1256
2000-01-03 07:29:00,512.71,1648
2000-01-03 07:30:00,493.53,1921
2000-01-03 07:31:00,584.82,539
2000-01-03 07:32:00,643.98,1400
2000-01-03 07:33:00,607.90,914
2000-01-03 07:34:00,609.40,322
2000-01-03 07:35:00,567.08,1568
2000-01-03 07:36:00,118.51,815
2000-01-03 07:37:00,614.37,1665
2000-01-03 07:38:00,535.65,1109
2000-01-03 07:39:00,509.58,112
2000-01-03 07:40:00,649.24,1765
2000-01-03 07:41:00,578.65,1043
2000-01-03 07:42:00,694.21,1286
2000-01-03 07:43:00,668.83,1483
2000-01-03 07:44:00,1602.00,1783
2000-01-03 07:45:00,518.27,1277
2000-01-03 07:46:00,643.35,432
2000-01-03 07:47:00,600.35,1403
2000-01-03 07:48:00,197.00,1073
2000-01-03 07:49:00,665.53,723
2000-01-03 07:50:00,724.74,1319
2000-01-03 07:51:00,691.43,1504
2000-01-03 07:52:00,128.46,1834
2000-01-03 07:53:00,616.84,1162
2000-01-03 07:54:00,770.04,879
2000-01-03 07:55:00,682.36,120
2000-01-03 07:56:00,737.24,450
2000-01-03 07:57:00,671.54,1039
2000-01-03 07:58:00,784.88,654
2000-01-03 07:59:00,750.37,101
2000-01-03 08:00:00,663.59,724
2000-01-03 08:01:00,701.68,1070
2000-01-03 08:02:00,742.72,129
2000-01-03 08:03:00,957.06,196
2000-01-03 08:04:00,805.63,1919
2000-01-03 08:05:00,793.81,832
2000-01-03 08:06:00,807.42,1461
2000-01-03 08:07:00,806.33,1129
2000-01-03 08:08:00,817.27,1898
2000-01-03 08:09:00,78.08,1919
2000-01-03 08:10:00,833.83,1331
2000-01-03 08:11:00,163.02,1244
2000-01-03 08:12:00,930.43,1712
2000-01-03 08:13:00,222.45,1078
2000-01-03 08:14:00,1000.33,116
2000-01-03 08:15:00,1010.36,1000
2000-01-03 08:16:00,873.76,1708
2000-01-03 08:17:00,803.35,297
2000-01-03 08:18:00,980.00,380
2000-01-03 08:19:00,755.87,1797
2000-01-03 08:20:00,1861.76,287
2000-01-03 08:21:00,969.15,1397
2000-01-03 08:22:00,886.20,1415
2000-01-03 08:23:00,851.10,450
2000-01-03 08:24:00,885.64,386
2000-01-03 08:25:00,897.22,272
2000-01-03 08:26:00,240.80,843
2000-01-03 08:27:00,921.49,1407
2000-01-03 08:28:00,976.72,1598
2000-01-03 08:29:00,938.84,714
2000-01-03 08:30:00,801.23,1835
2000-01-03 08:31:00,1020.10,355
2000-01-03 08:32:00,963.65,511
2000-01-03 08:33:00,1003.95,1071
2000-01-03 08:34:00,1152.15,822
2000-01-03 08:35:00,269.64,228
2000-01-03 08:36:00,210.81,535
2000-01-03 08:37:00,1160.27,1256
2000-01-03 08:38:00,947.09,671
2000-01-03 08:39:00,1101.23,1756
2000-01-03 08:40:00,970.94,1766
2000-01-03 08:41:00,919.18,1955
2000-01-03 08:42:00,1126.48,1512
2000-01-03 08:43:00,1098.65,1955
2000-01-03 08:44:00,1066.19,1542
2000-01-03 08:45:00,1151.74,898
2000-01-03 08:46:00,1143.93,1638
2000-01-03 08:47:00,1253.28,1965
2000-01-03 08:48:00,1016.68,1554
2000-01-03 08:49:00,894.09,466
2000-01-03 08:50:00,1004.14,1347
2000-01-03 08:51:00,127.51,1346
2000-01-03 08:52:00,986.78,772
2000-01-03 08:53:00,1104.37,644
2000-01-03 08:54:00,968.59,1171
2000-01-03 08:55:00,1448.20,1181
2000-01-03 08:56:00,1125.13,267
2000-01-03 08:57:00,964.91,789
2000-01-03 08:58:00,1025.74,1444
2000-01-03 08:59:00,1396.20,1058
2000-01-03 09:00:00,963.74,1993
2000-01-03 09:01:00,1065.84,1624
2000-01-03 09:02:00,1182.66,1633
2000-01-03 09:03:00,246.22,1278
2000-01-03 09:04:00,1143.71,1190
2000-01-03 09:05:00,340.45,973
2000-01-03 09:06:00,2891.80,1568
2000-01-03 09:07:00,1229.61,534
2000-01-03 09:08:00,2168.41,1116
2000-01-03 09:09:00,1203.09,1575
2000-01-03 09:10:00,1352.10,1367
2000-01-03 09:11:00,1233.94,981
2000-01-03 09:12:00,2183.89,890
2000-01-03 09:13:00,1103.88,810
2000-01-03 09:14:00,1248.55,1451
2000-01-03 09:15:00,1105.86,1035
2000-01-03 09:16:00,1254.15,802
2000-01-03 09:17:00,1191.51,622
2000-01-03 09:18:00,331.46,762
2000-01-03 09:19:00,1421.30,1982
2000-01-03 09:20:00,2858.43,1247
2000-01-03 09:21:00,144.45,1855
2000-01-03 09:22:00,269.30,1183
2000-01-03 09:23:00,1201.80,1732
2000-01-03 09:24:00,2203.91,1383
2000-01-03 09:25:00,1219.00,1198
2000-01-03 09:26:00,1211.40,818
2000-01-03 09:27:00,1162.41,1201
2000-01-03 09:28:00,182.83,970
2000-01-03 09:29:00,1161.41,1651
2000-01-03 09:30:00,1072.61,526
2000-01-03 09:31:00,1424.01,520
2000-01-03 09:32:00,1100.95,928
2000-01-03 09:33:00,1202.89,576
2000-01-03 09:34:00,342.31,1888
2000-01-03 09:35:00,221.32,1712
2000-01-03 09:36:00,1235.87,1931
2000-01-03 09:37:00,2866.33,672
2000-01-03 09:38:00,2937.57,1257
2000-01-03 09:39:00,1360.85,1228
2000-01-03 09:40:00,1194.89,395
2000-01-03 09:41:00,1261.06,1595
2000-01-03 09:42:00,1272.56,519
2000-01-03 09:43:00,1193.78,1724
2000-01-03 09:44:00,1323.39,958
2000-01-03 09:45:00,343.25,881
2000-01-03 09:46:00,1205.81,1522
2000-01-03 09:47:00,1233.24,1722
2000-01-03 09:48:00,1229.82,1269
2000-01-03 09:49:00,196.29,222
2000-01-03 09:50:00,2656.43,1044
2000-01-03 09:51:00,1352.59,1440
2000-01-03 09:52:00,1211.93,1143
2000-01-03 09:53:00,233.14,1747
2000-01-03 09:54:00,1354.84,1115
2000-01-03 09:55:00,1238.50,1070
2000-01-03 09:56:00,1393.34,561
2000-01-03 09:57:00,1204.95,476
2000-01-03 09:58:00,173.26,268
2000-01-03 09:59:00,1388.13,1294
2000-01-03 10:00:00,1278.52,146
2000-01-03 10:01:00,1485.99,293
2000-01-03 10:02:00,1288.02,1241
2000-01-03 10:03:00,2727.61,1206
2000-01-03 10:04:00,1291.67,1466
2000-01-03 10:05:00,1499.22,1206
2000-01-03 10:06:00,1513.59,1743
2000-01-03 10:07:00,1238.93,1481
2000-01-03 10:08:00,1271.52,119
2000-01-03 10:09:00,292.37,281
2000-01-03 10:10:00,135.43,367
2000-01-03 10:11:00,2713.01,1787
2000-01-03 10:12:00,1344.55,504
2000-01-03 10:13:00,978.40,995
2000-01-03 10:14:00,3109.19,940
2000-01-03 10:15:00,1225.24,508
2000-01-03 10:16:00,1464.07,129
2000-01-03 10:17:00,1272.01,1223
2000-01-03 10:18:00,1359.42,925
2000-01-03 10:19:00,234.11,284
2000-01-03 10:20:00,344.96,1841
2000-01-03 10:21:00,1408.89,512
2000-01-03 10:22:00,1383.02,1683
2000-01-03 10:23:00,120.80,1212
2000-01-03 10:24:00,1316.96,1221
2000-01-03 10:25:00,81.20,1307
2000-01-03 10:26:00,1586.64,298
2000-01-03 10:27:00,1296.60,289
2000-01-03 10:28:00,1198.42,1126
2000-01-03 10:29:00,1385.02,1748
2000-01-03 10:30:00,246.65,945
2000-01-03 10:31:00,1182.03,1923
2000-01-03 10:32:00,1383.25,209
2000-01-03 10:33:00,1474.28,1676
2000-01-03 10:34:00,293.76,1151
2000-01-03 10:35:00,304.59,809
2000-01-03 10:36:00,215.03,565
2000-01-03 10:37:00,1320.39,805
2000-01-03 10:38:00,192.14,1680
2000-01-03 10:39:00,154.60,461
2000-01-03 10:40:00,1305.37,1463
2000-01-03 10:41:00,306.56,936
2000-01-03 10:42:00,2755.38,1581
2000-01-03 10:43:00,1377.64,1262
2000-01-03 10:44:00,1256.15,641
2000-01-03 10:45:00,994.81,991
2000-01-03 10:46:00,1378.73,739
2000-01-03 10:47:00,343.57,1000
2000-01-03 10:48:00,1277.12,280
2000-01-03 10:49:00,275.39,519
2000-01-03 10:50:00,1422.27,270
2000-01-03 10:51:00,1272.66,1650
2000-01-03 10:52:00,1449.60,107
2000-01-03 10:53:00,1438.35,819
